image_id,color_0,color_1,color_2,color_3,color_4,color_5,color_6,color_7,color_8,color_9,color_10,color_11,color_12,color_13,color_14,color_15,color_16,color_17,color_18,color_19,color_20,color_21,color_22,color_23,color_24,color_25,color_26,color_27,color_28,color_29,color_30,color_31,color_32,color_33,color_34,color_35,color_36,color_37,color_38,color_39,color_40,color_41,color_42,color_43,color_44,color_45,color_46,color_47,color_48,color_49,color_50,color_51,color_52,color_53,color_54,color_55,color_56,color_57,color_58,color_59,color_60,color_61,color_62,color_63,color_64,color_65,color_66,color_67,color_68,color_69,color_70,color_71,color_72,color_73,color_74,color_75,color_76,color_77,color_78,color_79,color_80,color_81,color_82,color_83,color_84,color_85,color_86,color_87,color_88,color_89,color_90,color_91,color_92,color_93,color_94,color_95
train_bird_00286,0.000000,0.018066,0.031982,0.041504,0.048096,0.052002,0.056885,0.039551,0.028809,0.023193,0.026123,0.031250,0.020264,0.013184,0.014648,0.020996,0.026855,0.046631,0.061523,0.041748,0.030273,0.032715,0.030762,0.036133,0.033447,0.031738,0.023682,0.025879,0.025635,0.021240,0.020752,0.044434,0.000000,0.009521,0.034912,0.027100,0.053467,0.058105,0.064209,0.042236,0.028076,0.021240,0.017822,0.025879,0.024902,0.016602,0.011963,0.013184,0.013916,0.021484,0.035400,0.050781,0.052246,0.036133,0.029297,0.029785,0.034912,0.031738,0.034668,0.028076,0.030273,0.029297,0.027588,0.065186,0.000732,0.048096,0.053711,0.063232,0.071045,0.061035,0.041016,0.026855,0.024658,0.041260,0.056152,0.065918,0.053467,0.045654,0.044189,0.038330,0.040039,0.033936,0.036377,0.026367,0.026855,0.017822,0.015137,0.009521,0.007812,0.009033,0.008057,0.007080,0.009033,0.004395,0.010010,0.003174
train_bird_00287,0.004883,0.047363,0.012939,0.009766,0.017578,0.019531,0.031982,0.023438,0.026367,0.017822,0.032227,0.060547,0.101318,0.097900,0.080566,0.059326,0.041504,0.031006,0.021973,0.021729,0.016846,0.019043,0.021729,0.036133,0.049072,0.046875,0.031982,0.015625,0.002930,0.000000,0.000000,0.000000,0.003174,0.050049,0.014404,0.011963,0.017090,0.025146,0.036621,0.041992,0.030029,0.036621,0.041992,0.038086,0.047363,0.052979,0.071289,0.055420,0.055664,0.045654,0.039795,0.028320,0.024658,0.034668,0.044434,0.044434,0.041504,0.024658,0.022217,0.014160,0.005615,0.000000,0.000000,0.000000,0.004150,0.048340,0.013672,0.010986,0.011230,0.012939,0.020752,0.026367,0.044189,0.073975,0.085449,0.079590,0.071533,0.062012,0.046387,0.038330,0.028809,0.024170,0.023438,0.019043,0.018066,0.026367,0.036621,0.062744,0.046631,0.033691,0.018555,0.006836,0.002930,0.001465,0.000732,0.000000
train_bird_00288,0.020996,0.051270,0.038086,0.017334,0.018799,0.016357,0.010742,0.013916,0.012207,0.010742,0.016113,0.022949,0.041992,0.031982,0.032959,0.038086,0.037598,0.049316,0.082031,0.113525,0.115479,0.086914,0.059814,0.030029,0.017334,0.005371,0.002930,0.002441,0.002686,0.000000,0.000000,0.000000,0.012939,0.032227,0.041992,0.030762,0.021240,0.013184,0.011963,0.015381,0.017090,0.016113,0.032227,0.031738,0.032471,0.034668,0.022949,0.026611,0.014893,0.018555,0.017822,0.024658,0.031250,0.030029,0.054199,0.120117,0.135742,0.097656,0.045654,0.015869,0.000000,0.000000,0.000000,0.000000,0.013428,0.054932,0.051758,0.035645,0.032471,0.036133,0.047363,0.051758,0.072754,0.087646,0.103271,0.093018,0.089844,0.078613,0.052979,0.029785,0.015381,0.009277,0.004395,0.004883,0.010254,0.004639,0.004395,0.005859,0.003662,0.001953,0.001221,0.002686,0.000000,0.000000,0.000000,0.000000
train_bird_00289,0.000977,0.002930,0.002686,0.003906,0.005859,0.007324,0.005859,0.006592,0.007568,0.007324,0.005859,0.004395,0.009033,0.008057,0.007080,0.007080,0.013428,0.118408,0.144287,0.143311,0.121094,0.064941,0.055420,0.069092,0.067383,0.070068,0.038574,0.001465,0.000000,0.000000,0.000000,0.000000,0.001221,0.003418,0.002441,0.004639,0.006348,0.005859,0.006592,0.007812,0.007812,0.006592,0.006104,0.005615,0.007324,0.008057,0.008545,0.010498,0.008301,0.032959,0.110107,0.099365,0.165283,0.105469,0.061035,0.061768,0.083984,0.080566,0.074219,0.018066,0.000000,0.000000,0.000000,0.000000,0.003418,0.002686,0.003174,0.004150,0.005371,0.009521,0.008057,0.007812,0.010498,0.008301,0.008545,0.018555,0.057373,0.073242,0.073486,0.068848,0.033203,0.021240,0.013672,0.012695,0.013428,0.020996,0.051270,0.111084,0.176025,0.107910,0.073242,0.002197,0.000000,0.000000,0.000000,0.000000
train_bird_00290,0.000000,0.000732,0.000732,0.006348,0.010498,0.019775,0.033203,0.048828,0.093506,0.152832,0.192383,0.166748,0.100342,0.059814,0.043701,0.021484,0.014893,0.010986,0.009766,0.005127,0.003906,0.000732,0.000488,0.000977,0.000488,0.000977,0.000732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000244,0.000977,0.001709,0.005859,0.014648,0.027832,0.053955,0.083984,0.154053,0.230957,0.182129,0.105469,0.062256,0.035645,0.016357,0.011230,0.006592,0.001953,0.001465,0.000488,0.000732,0.000977,0.000488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001709,0.009766,0.031494,0.081543,0.167725,0.252686,0.213135,0.114258,0.057617,0.029053,0.017090,0.012207,0.005371,0.001709,0.001953,0.001221,0.001221,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_bird_00291,0.000000,0.000000,0.000000,0.000488,0.000732,0.001953,0.001953,0.002930,0.001709,0.004883,0.008301,0.013428,0.013916,0.011230,0.012451,0.012939,0.017334,0.020264,0.026611,0.027344,0.029541,0.036865,0.031738,0.062744,0.153076,0.255371,0.149170,0.061279,0.027100,0.011475,0.003174,0.000000,0.000000,0.000488,0.000977,0.003174,0.001465,0.001465,0.003662,0.004883,0.011230,0.011475,0.009766,0.010742,0.009521,0.010742,0.013184,0.015869,0.017578,0.021484,0.018799,0.026611,0.027832,0.027100,0.020020,0.033203,0.043213,0.075684,0.149414,0.296875,0.107666,0.023926,0.001953,0.000000,0.000488,0.002686,0.002197,0.002197,0.010010,0.010986,0.012695,0.017578,0.009033,0.015869,0.012939,0.019775,0.026611,0.031738,0.035645,0.034668,0.044678,0.041016,0.059570,0.057861,0.077393,0.094238,0.145264,0.132568,0.069580,0.020020,0.008789,0.002197,0.000732,0.000732,0.000244,0.000000
train_bird_00292,0.000000,0.000000,0.000000,0.003662,0.007324,0.014404,0.017334,0.023682,0.025146,0.021973,0.022705,0.022949,0.018799,0.021973,0.022217,0.030762,0.042236,0.062744,0.103760,0.099121,0.090332,0.156494,0.149658,0.042725,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004883,0.015625,0.019287,0.026855,0.029053,0.025879,0.025635,0.022217,0.022217,0.025391,0.040039,0.057861,0.091553,0.109619,0.035156,0.020508,0.024658,0.078369,0.145020,0.148682,0.031494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000488,0.012207,0.025879,0.030518,0.031250,0.032227,0.020508,0.025146,0.028564,0.055176,0.074463,0.122070,0.059326,0.021484,0.017090,0.014160,0.016113,0.034424,0.087646,0.134277,0.148926,0.008057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_bird_00293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000244,0.005127,0.011475,0.017090,0.025146,0.033447,0.025879,0.017334,0.024414,0.035645,0.036621,0.028076,0.050049,0.150635,0.049072,0.030029,0.041016,0.061279,0.075439,0.069580,0.062256,0.055664,0.041748,0.028809,0.016846,0.006104,0.000977,0.000000,0.000000,0.000000,0.000000,0.000488,0.000244,0.002930,0.008789,0.014160,0.019043,0.033203,0.048096,0.020020,0.032959,0.034668,0.055664,0.049316,0.050293,0.061035,0.147461,0.122070,0.072021,0.051270,0.059814,0.049561,0.036133,0.018066,0.007812,0.004883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000732,0.016846,0.034668,0.027588,0.020996,0.025879,0.028320,0.037109,0.150391,0.046631,0.041992,0.033203,0.033447,0.036621,0.041504,0.040283,0.042969,0.044189,0.046875,0.047363,0.057617,0.050537,0.039062,0.026367,0.015869,0.004150,0.003662,0.005127,0.000000
train_bird_00294,0.000000,0.000000,0.000000,0.001221,0.009033,0.017822,0.024902,0.033691,0.033936,0.038330,0.041748,0.190918,0.151611,0.126953,0.109619,0.107422,0.051025,0.027100,0.026611,0.008057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000977,0.008301,0.015137,0.027100,0.033203,0.027832,0.034180,0.039307,0.090820,0.096191,0.127197,0.197021,0.155762,0.090332,0.029541,0.018799,0.008301,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006592,0.015869,0.077637,0.058350,0.072754,0.061035,0.062256,0.108398,0.125000,0.118652,0.112549,0.088867,0.040039,0.021973,0.019531,0.003418,0.006104,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_bird_00295,0.002686,0.005859,0.005127,0.009277,0.010498,0.014893,0.015869,0.020020,0.029541,0.042725,0.059814,0.060059,0.061279,0.046631,0.034424,0.031982,0.031006,0.028320,0.023438,0.025879,0.027344,0.024414,0.026123,0.029053,0.030029,0.034180,0.033203,0.051270,0.080322,0.042236,0.031738,0.030762,0.001709,0.006104,0.005371,0.007080,0.011719,0.017822,0.017578,0.021973,0.026611,0.039551,0.044434,0.067383,0.075928,0.066895,0.040527,0.037109,0.030518,0.027832,0.024170,0.042480,0.035400,0.037842,0.034424,0.031738,0.062256,0.057129,0.040039,0.025635,0.017334,0.026611,0.016357,0.002441,0.004883,0.006592,0.006836,0.010742,0.024170,0.024414,0.023926,0.033691,0.045166,0.059570,0.068848,0.076660,0.062744,0.043945,0.034180,0.038330,0.040771,0.037354,0.054443,0.039307,0.044922,0.065918,0.038330,0.024170,0.019287,0.015869,0.010010,0.020508,0.014893,0.008789,0.000732,0.000000
train_bird_00296,0.000000,0.000000,0.000488,0.002441,0.005615,0.010986,0.023682,0.040039,0.036133,0.034424,0.034180,0.033447,0.030762,0.050049,0.063232,0.069336,0.078369,0.098389,0.072998,0.051514,0.028076,0.022949,0.019043,0.017578,0.021484,0.028076,0.023926,0.018799,0.023193,0.029053,0.023193,0.008545,0.000000,0.000000,0.000244,0.003906,0.026367,0.040283,0.044678,0.045166,0.042725,0.041992,0.056152,0.059082,0.062744,0.059570,0.067383,0.083496,0.065186,0.046143,0.017822,0.021240,0.017090,0.015137,0.016113,0.024902,0.022461,0.019531,0.015137,0.019775,0.020020,0.019531,0.020752,0.005371,0.000000,0.001221,0.014160,0.053467,0.116211,0.145996,0.140625,0.120850,0.101318,0.077393,0.059570,0.036621,0.030518,0.019043,0.013428,0.013428,0.008057,0.008057,0.007568,0.006104,0.005127,0.006348,0.006348,0.004639,0.002197,0.001465,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000
train_bird_00297,0.000000,0.002197,0.009277,0.007324,0.008545,0.013184,0.010986,0.015869,0.025879,0.067139,0.183350,0.162842,0.146240,0.113281,0.069336,0.046143,0.030273,0.020752,0.011963,0.007812,0.008789,0.008301,0.006836,0.003662,0.003906,0.004639,0.004883,0.003418,0.002930,0.000244,0.000000,0.000000,0.000000,0.000732,0.007568,0.008301,0.008545,0.011230,0.009033,0.012695,0.012451,0.021240,0.062988,0.173584,0.204346,0.164551,0.110107,0.050293,0.039551,0.028809,0.013916,0.009521,0.009277,0.010010,0.006348,0.003906,0.003906,0.003906,0.005127,0.004395,0.002197,0.001465,0.000000,0.000000,0.000000,0.006348,0.009033,0.010254,0.013428,0.012695,0.014893,0.027100,0.093018,0.158203,0.143799,0.110840,0.135254,0.077393,0.042480,0.037109,0.030762,0.016602,0.008057,0.008057,0.010742,0.007568,0.004883,0.002441,0.004395,0.004395,0.005615,0.001953,0.002441,0.000244,0.000000,0.000000
train_bird_00298,0.004639,0.026123,0.018799,0.022461,0.024902,0.019043,0.010986,0.008057,0.015869,0.023926,0.029541,0.042969,0.066650,0.060791,0.069580,0.069824,0.063232,0.052490,0.054932,0.067871,0.071045,0.041748,0.028076,0.016602,0.017578,0.015381,0.014404,0.019531,0.012939,0.006836,0.003174,0.000000,0.004639,0.020752,0.026123,0.032959,0.021729,0.016846,0.008545,0.009521,0.012451,0.013184,0.021729,0.040283,0.042236,0.048340,0.063477,0.045410,0.062256,0.069092,0.057373,0.062988,0.058838,0.050537,0.046143,0.042236,0.034668,0.027588,0.014404,0.007568,0.009766,0.018555,0.009521,0.000244,0.000000,0.000000,0.006836,0.016846,0.014160,0.018799,0.028809,0.021484,0.017578,0.015869,0.020020,0.023438,0.034912,0.059082,0.067383,0.075195,0.083008,0.095215,0.091064,0.081787,0.064453,0.049805,0.026123,0.014648,0.016602,0.021240,0.022461,0.011230,0.001953,0.000000,0.000000,0.000000
train_bird_00299,0.000000,0.000000,0.000000,0.000488,0.001465,0.001221,0.001465,0.005127,0.010498,0.015381,0.022217,0.038330,0.072266,0.114014,0.143311,0.108643,0.098389,0.069824,0.050049,0.049805,0.052490,0.048828,0.033936,0.024902,0.014893,0.011230,0.003662,0.004395,0.002197,0.000488,0.000488,0.000000,0.000000,0.000000,0.000000,0.000977,0.002441,0.002441,0.003662,0.011475,0.015381,0.026611,0.069580,0.095947,0.145020,0.128418,0.127197,0.079346,0.062012,0.055664,0.057617,0.046631,0.031006,0.016602,0.009033,0.005615,0.003662,0.002197,0.000244,0.000732,0.000488,0.000000,0.000000,0.000000,0.000000,0.000488,0.003174,0.006348,0.025146,0.110107,0.183350,0.187012,0.126953,0.084473,0.071289,0.064697,0.053711,0.040283,0.022217,0.008789,0.005615,0.003418,0.001953,0.000488,0.000488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_bird_00300,0.000000,0.000000,0.000244,0.002686,0.008545,0.024170,0.035400,0.079102,0.114258,0.164307,0.180664,0.089355,0.063721,0.044922,0.035156,0.022949,0.022949,0.017090,0.015625,0.017822,0.015869,0.015137,0.008789,0.008057,0.007812,0.005371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004395,0.016846,0.025146,0.021973,0.038330,0.085449,0.126709,0.170654,0.186035,0.072754,0.042969,0.040771,0.025146,0.020264,0.020020,0.018555,0.012695,0.015137,0.013672,0.013184,0.008789,0.007812,0.008057,0.004639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000244,0.003906,0.012451,0.026367,0.024414,0.026367,0.042725,0.105713,0.139404,0.159668,0.173584,0.060791,0.038330,0.031494,0.022949,0.019287,0.018311,0.014893,0.011719,0.013672,0.012451,0.012207,0.009033,0.007812,0.007568,0.004639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_bird_00301,0.000000,0.000244,0.000000,0.007812,0.017334,0.015137,0.022461,0.037598,0.051758,0.066406,0.081055,0.078857,0.079590,0.079346,0.061035,0.062256,0.057617,0.050537,0.053223,0.048340,0.043945,0.037354,0.037354,0.009521,0.001221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.018555,0.013184,0.010742,0.011230,0.020020,0.020996,0.034180,0.046631,0.056396,0.076416,0.083740,0.089111,0.083008,0.078369,0.072510,0.069824,0.067383,0.060791,0.047119,0.022949,0.011475,0.004395,0.000977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007080,0.042236,0.073730,0.078125,0.079590,0.085205,0.083740,0.073242,0.065186,0.059326,0.054688,0.055664,0.045654,0.045654,0.039062,0.030518,0.023438,0.022461,0.018311,0.007324,0.004150,0.002686,0.001953,0.000244,0.000244,0.000488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_bird_00302,0.000977,0.001221,0.004395,0.007812,0.005859,0.007080,0.005859,0.007568,0.009521,0.011230,0.021240,0.023682,0.035400,0.052734,0.186768,0.246338,0.212646,0.081543,0.044678,0.006104,0.006592,0.003906,0.003174,0.004639,0.002930,0.003662,0.002441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000977,0.000977,0.004150,0.010010,0.007080,0.006348,0.010986,0.009521,0.017090,0.028076,0.048340,0.202881,0.253174,0.225098,0.100586,0.020752,0.010742,0.009277,0.005859,0.002930,0.003662,0.003906,0.003662,0.003906,0.003662,0.003418,0.002686,0.000244,0.000000,0.000000,0.000000,0.000000,0.001709,0.002930,0.010254,0.010010,0.011719,0.020752,0.036865,0.237793,0.308838,0.193359,0.074707,0.014404,0.012695,0.008545,0.008545,0.006836,0.006592,0.004883,0.004150,0.002686,0.004150,0.003418,0.003906,0.003906,0.003906,0.002441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_bird_00303,0.000000,0.000000,0.000000,0.002441,0.002686,0.001465,0.011475,0.176514,0.138428,0.121582,0.113037,0.078125,0.062256,0.039062,0.035889,0.022705,0.022217,0.014160,0.013428,0.012695,0.011475,0.013916,0.012939,0.010498,0.008789,0.012207,0.013428,0.006348,0.011719,0.008057,0.010010,0.012451,0.000000,0.000000,0.000977,0.002197,0.004150,0.006104,0.009277,0.010986,0.011963,0.031982,0.082275,0.122070,0.189941,0.149170,0.101318,0.053711,0.037598,0.022705,0.017090,0.014404,0.012451,0.014404,0.011475,0.009766,0.010498,0.010742,0.012207,0.008301,0.010498,0.008301,0.009277,0.014160,0.000000,0.000000,0.001221,0.001953,0.011230,0.019775,0.215576,0.189209,0.054443,0.049316,0.077637,0.061279,0.053467,0.031250,0.027100,0.020264,0.018066,0.017334,0.012939,0.010254,0.015137,0.014404,0.011230,0.012939,0.009521,0.011475,0.009766,0.010010,0.010498,0.008545,0.006836,0.007324
train_bird_00304,0.000000,0.000000,0.000000,0.000000,0.000000,0.001221,0.002930,0.013184,0.023438,0.037842,0.050781,0.066406,0.066650,0.096191,0.092529,0.064941,0.067383,0.068115,0.077393,0.055176,0.044434,0.051025,0.030762,0.011230,0.010254,0.010986,0.017822,0.008301,0.006836,0.007080,0.011719,0.005371,0.000000,0.000000,0.000000,0.000000,0.000000,0.002197,0.013184,0.019287,0.032471,0.045654,0.040283,0.049316,0.068115,0.089844,0.098145,0.073730,0.090088,0.079834,0.062744,0.052979,0.038330,0.028809,0.029053,0.025146,0.023193,0.006592,0.002930,0.002686,0.007080,0.008057,0.007568,0.002686,0.000000,0.000000,0.000000,0.001465,0.015381,0.031006,0.067871,0.071777,0.066650,0.070557,0.067627,0.059326,0.078857,0.082520,0.070068,0.072021,0.051514,0.040283,0.033936,0.025635,0.019531,0.024414,0.010742,0.004150,0.002441,0.001465,0.004150,0.005859,0.005127,0.006348,0.006348,0.002930
train_bird_00305,0.000000,0.000000,0.000000,0.000000,0.000000,0.000244,0.002686,0.005127,0.008545,0.020020,0.029785,0.062988,0.134521,0.162354,0.270020,0.186279,0.037109,0.021973,0.016602,0.012939,0.006104,0.005371,0.003662,0.003662,0.003174,0.003418,0.001221,0.001221,0.000488,0.000488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000488,0.002686,0.004883,0.010010,0.023682,0.041260,0.065918,0.097168,0.139404,0.191162,0.291260,0.063477,0.023926,0.012451,0.012451,0.005127,0.003906,0.004883,0.002930,0.001221,0.000977,0.000732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000488,0.002930,0.005859,0.008545,0.015625,0.041748,0.060059,0.090820,0.117432,0.175537,0.352051,0.067139,0.017578,0.017822,0.012695,0.007080,0.003418,0.002441,0.000732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
train_bird_00306,0.000000,0.000000,0.000000,0.000000,0.000244,0.003662,0.009277,0.016602,0.018555,0.024170,0.028564,0.022705,0.016357,0.016846,0.013428,0.014160,0.014648,0.014893,0.018311,0.062988,0.073730,0.088379,0.092285,0.064941,0.038574,0.080078,0.103271,0.056641,0.064209,0.039307,0.003174,0.000000,0.000000,0.000000,0.000000,0.000000,0.002686,0.006104,0.017090,0.022217,0.030762,0.031006,0.022217,0.013428,0.017578,0.018799,0.009766,0.013672,0.007568,0.007812,0.020264,0.061035,0.076172,0.085938,0.092773,0.064453,0.052002,0.095459,0.081055,0.056885,0.052979,0.036865,0.003418,0.000000,0.000000,0.000000,0.000244,0.001953,0.010254,0.025391,0.034424,0.034424,0.021973,0.017578,0.020996,0.012207,0.011719,0.009277,0.005615,0.004883,0.007568,0.007812,0.019531,0.057861,0.082031,0.098877,0.100586,0.052490,0.065186,0.117432,0.062988,0.053955,0.050781,0.011963,0.000000,0.000000
train_bird_00307,0.000000,0.000000,0.000000,0.000000,0.000000,0.000244,0.003418,0.007080,0.010254,0.011719,0.013184,0.011475,0.009766,0.006348,0.020264,0.058594,0.036621,0.036377,0.047607,0.045166,0.037109,0.039307,0.042725,0.069824,0.109375,0.146729,0.141357,0.065674,0.018799,0.009521,0.001465,0.000000,0.000000,0.000000,0.000000,0.002686,0.008301,0.011230,0.010742,0.009277,0.013428,0.007324,0.007568,0.006592,0.006104,0.009033,0.021973,0.056396,0.041260,0.038818,0.053467,0.043701,0.039062,0.046875,0.068604,0.127197,0.176514,0.131836,0.059082,0.002441,0.000488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000488,0.004395,0.011719,0.012939,0.011719,0.010254,0.009033,0.010010,0.013428,0.012939,0.022949,0.044678,0.076172,0.078857,0.065430,0.077148,0.072266,0.110352,0.129883,0.114990,0.091553,0.016357,0.000732,0.001221,0.000244,0.000244,0.000000,0.000000,0.000000,0.000000
train_bird_00308,0.000000,0.000000,0.000000,0.002686,0.011230,0.010498,0.015869,0.018555,0.025391,0.020020,0.011963,0.013428,0.014160,0.016602,0.013672,0.012451,0.014404,0.016846,0.098877,0.155518,0.160645,0.083740,0.081787,0.082764,0.058105,0.044922,0.011475,0.003906,0.000488,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003174,0.010254,0.012695,0.013184,0.018066,0.016357,0.025146,0.020996,0.019043,0.016602,0.014404,0.018066,0.017334,0.015625,0.016113,0.073730,0.168945,0.151611,0.083008,0.074219,0.078125,0.066406,0.051025,0.014648,0.001221,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001953,0.012939,0.026367,0.021240,0.026367,0.020020,0.021484,0.029053,0.046387,0.171387,0.098389,0.059082,0.050537,0.051758,0.043213,0.048340,0.052490,0.041016,0.044189,0.040039,0.033203,0.033447,0.025879,0.001221,0.000000,0.000000,0.000000,0.000000,0.000000
train_bird_00309,0.000000,0.000000,0.000977,0.003174,0.001221,0.001709,0.001221,0.002197,0.006348,0.009766,0.010498,0.011963,0.014404,0.016113,0.021484,0.025879,0.032959,0.059082,0.057129,0.050781,0.036133,0.050781,0.052734,0.084961,0.122070,0.135742,0.118896,0.064453,0.007324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003906,0.001953,0.000977,0.001709,0.001953,0.002686,0.001953,0.003174,0.004395,0.003906,0.004395,0.005615,0.005371,0.009521,0.017822,0.028809,0.038574,0.055176,0.053711,0.053955,0.047363,0.045410,0.062012,0.069580,0.125244,0.149170,0.144531,0.057129,0.000000,0.000488,0.001953,0.002686,0.001465,0.001953,0.001709,0.001221,0.002686,0.004395,0.002441,0.006104,0.006104,0.005859,0.004150,0.006592,0.004883,0.006592,0.009033,0.012451,0.011475,0.015381,0.023926,0.024414,0.016113,0.057373,0.074463,0.093262,0.093750,0.155518,0.230225,0.121338
train_bird_00310,0.000000,0.000000,0.000000,0.000732,0.001465,0.006104,0.011230,0.035156,0.041748,0.065186,0.060303,0.046143,0.045410,0.047852,0.055176,0.059326,0.071289,0.058594,0.049561,0.036621,0.034424,0.036377,0.147705,0.068359,0.011230,0.004883,0.003906,0.000977,0.000244,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000488,0.000732,0.001221,0.002686,0.005371,0.014893,0.026123,0.034912,0.047119,0.062744,0.078857,0.052490,0.052979,0.049316,0.062500,0.051758,0.048584,0.056396,0.041504,0.031494,0.027832,0.030273,0.090088,0.106201,0.020996,0.002441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000488,0.004883,0.007080,0.017090,0.019531,0.036621,0.050293,0.047363,0.039795,0.036865,0.032715,0.032227,0.035889,0.040283,0.040527,0.038330,0.038330,0.035156,0.038818,0.034912,0.025146,0.022461,0.021240,0.023926,0.020508,0.024414,0.014160,0.018555,0.202393
